"outcome_concept_id","snomed_outcome_concept_id","concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
36718260,4046093,36718260,"Vascular parkinsonism","Condition","MedDRA","PT","C",10068100,"1970-01-01","2099-12-31",""
35104375,4001331,35104375,"Prolymphocytic leukaemia","Condition","MedDRA","PT","C",10036888,"1970-01-01","2099-12-31",""
35306227,4316227,35306227,"Congenital tracheomalacia","Condition","MedDRA","PT","C",10010654,"1970-01-01","2099-12-31",""
37119549,197607,37119549,"Polymenorrhagia","Condition","MedDRA","PT","C",10064050,"1970-01-01","2099-12-31",""
36315306,4190806,36315306,"Head lag","Observation","MedDRA","PT","C",10057870,"1970-01-01","2099-12-31",""
35104333,4002496,35104333,"Mastocytic leukaemia","Condition","MedDRA","PT","C",10056450,"1970-01-01","2099-12-31",""
36316086,4065519,36316086,"Bronchoscopy abnormal","Procedure","MedDRA","PT","C",10006480,"1970-01-01","2099-12-31",""
36110720,4216208,36110720,"Perinephric abscess","Condition","MedDRA","PT","C",10034531,"1970-01-01","2099-12-31",""
36718594,443776,36718594,"Radiculitis brachial","Condition","MedDRA","PT","C",10037778,"1970-01-01","2099-12-31",""
35104277,4278669,35104277,"Thalassaemia beta","Condition","MedDRA","PT","C",10043391,"1970-01-01","2099-12-31",""
35607057,439808,35607057,"Keratitis interstitial","Condition","MedDRA","PT","C",10023335,"1970-01-01","2099-12-31",""
36919185,4262519,36919185,"Female sexual arousal disorder","Condition","MedDRA","PT","C",10062641,"1970-01-01","2099-12-31",""
36009913,4209747,36009913,"Segmented hyalinising vasculitis","Condition","MedDRA","PT","C",10067527,"1970-01-01","2099-12-31",""
36516769,75924,36516769,"Osteodystrophy","Condition","MedDRA","PT","C",10031240,"1970-01-01","2099-12-31",""
36313888,434492,36313888,"Histology abnormal","Condition","MedDRA","PT","C",10062059,"1970-01-01","2099-12-31",""
35205302,438172,35205302,"Acquired cardiac septal defect","Condition","MedDRA","PT","C",10000533,"1970-01-01","2099-12-31",""
36111054,4198240,36111054,"Viral tonsillitis","Condition","MedDRA","PT","C",10047480,"1970-01-01","2099-12-31",""
36312057,4060890,36312057,"Venogram abnormal","Procedure","MedDRA","PT","C",10047209,"1970-01-01","2099-12-31",""
35305633,4328365,35305633,"Septo-optic dysplasia","Condition","MedDRA","PT","C",10067159,"1970-01-01","2099-12-31",""
35306119,441963,35306119,"Prader-Willi syndrome","Condition","MedDRA","PT","C",10036476,"1970-01-01","2099-12-31",""
36617414,4131772,36617414,"Cerebellar tumour","Condition","MedDRA","PT","C",10061750,"1970-01-01","2099-12-31",""
35305865,435813,35305865,"Refsum's disease","Condition","MedDRA","PT","C",10038275,"1970-01-01","2099-12-31",""
35708131,194071,35708131,"Pylorospasm","Condition","MedDRA","PT","C",10037628,"1970-01-01","2099-12-31",""
36211736,76388,36211736,"Post-thoracotomy pain syndrome","Condition","MedDRA","PT","C",10067831,"1970-01-01","2099-12-31",""
36315183,40484102,36315183,"Retinal function test abnormal","Procedure","MedDRA","PT","C",10038866,"1970-01-01","2099-12-31",""
36617755,442110,36617755,"Paranasal sinus benign neoplasm","Condition","MedDRA","PT","C",10057447,"1970-01-01","2099-12-31",""
36617957,4175529,36617957,"Urinary bladder sarcoma","Condition","MedDRA","PT","C",10051690,"1970-01-01","2099-12-31",""
36211251,437763,36211251,"XIIth nerve injury","Condition","MedDRA","PT","C",10048224,"1970-01-01","2099-12-31",""
35406365,377572,35406365,"Deafness traumatic","Condition","MedDRA","PT","C",10011903,"1970-01-01","2099-12-31",""
36718196,378144,36718196,"Basal ganglion degeneration","Condition","MedDRA","PT","C",10004153,"1970-01-01","2099-12-31",""
36617428,4131120,36617428,"Pineal neoplasm","Condition","MedDRA","PT","C",10061348,"1970-01-01","2099-12-31",""
35506799,4059416,35506799,"Myxoedema coma","Condition","MedDRA","PT","C",10060819,"1970-01-01","2099-12-31",""
36315273,4021770,36315273,"Breath sounds","Observation","MedDRA","PT","C",10064779,"1970-01-01","2099-12-31",""
37320259,4066164,37320259,"Acne cosmetica","Condition","MedDRA","PT","C",10000502,"1970-01-01","2099-12-31",""
35506487,192273,35506487,"Benign neoplasm of adrenal gland","Condition","MedDRA","PT","C",10004300,"1970-01-01","2099-12-31",""
36517008,4219874,36517008,"Desmoid tumour","Condition","MedDRA","PT","C",10059352,"1970-01-01","2099-12-31",""
36110813,442176,36110813,"Infection protozoal","Condition","MedDRA","PT","C",10021859,"1970-01-01","2099-12-31",""
35506806,4315809,35506806,"Metastases to thyroid","Condition","MedDRA","PT","C",10049723,"1970-01-01","2099-12-31",""
35205229,4283084,35205229,"Subacute endocarditis","Condition","MedDRA","PT","C",10042276,"1970-01-01","2099-12-31",""
35205117,313011,35205117,"Cardiac malposition","Condition","MedDRA","PT","C",10007585,"1970-01-01","2099-12-31",""
36919214,440087,36919214,"Sleep disorder due to general medical condition, parasomnia type","Condition","MedDRA","PT","C",10040988,"1970-01-01","2099-12-31",""
37019431,4294386,37019431,"Hyposthenuria","Condition","MedDRA","PT","C",10021096,"1970-01-01","2099-12-31",""
35204967,317669,35204967,"Cardiac arrest neonatal","Condition","MedDRA","PT","C",10007516,"1970-01-01","2099-12-31",""
36110892,381789,36110892,"Encephalitis Japanese B","Condition","MedDRA","PT","C",10014596,"1970-01-01","2099-12-31",""
35607384,439030,35607384,"Scleral degeneration","Condition","MedDRA","PT","C",10061509,"1970-01-01","2099-12-31",""
37622448,4175340,37622448,"Diastolic hypotension","Condition","MedDRA","PT","C",10066077,"1970-01-01","2099-12-31",""
35607220,373982,35607220,"Benign neoplasm of conjunctiva","Condition","MedDRA","PT","C",10004315,"1970-01-01","2099-12-31",""
36818764,432734,36818764,"Haemorrhage neonatal","Condition","MedDRA","PT","C",10061993,"1970-01-01","2099-12-31",""
35607245,4194462,35607245,"Retinal neoplasm","Condition","MedDRA","PT","C",10057407,"1970-01-01","2099-12-31",""
35104223,4246666,35104223,"Haemangioma of spleen","Condition","MedDRA","PT","C",10068123,"1970-01-01","2099-12-31",""
35104121,435358,35104121,"Haemorrhagic disease of newborn","Condition","MedDRA","PT","C",10019008,"1970-01-01","2099-12-31",""
36718572,4247108,36718572,"Upper airway resistance syndrome","Condition","MedDRA","PT","C",10063968,"1970-01-01","2099-12-31",""
36818696,4242238,36818696,"Intrapartum haemorrhage","Condition","MedDRA","PT","C",10067703,"1970-01-01","2099-12-31",""
35607138,374578,35607138,"Trachoma","Condition","MedDRA","PT","C",10044325,"1970-01-01","2099-12-31",""
35708551,4122748,35708551,"Angina bullosa haemorrhagica","Condition","MedDRA","PT","C",10064223,"1970-01-01","2099-12-31",""
35707967,433401,35707967,"Isosporiasis","Condition","MedDRA","PT","C",10023076,"1970-01-01","2099-12-31",""
36416723,435787,36416723,"Vitamin B6 deficiency","Condition","MedDRA","PT","C",10047617,"1970-01-01","2099-12-31",""
35606825,4103579,35606825,"Cataract cortical","Condition","MedDRA","PT","C",10007748,"1970-01-01","2099-12-31",""
36009782,4014199,36009782,"Solar urticaria","Condition","MedDRA","PT","C",10041307,"1970-01-01","2099-12-31",""
36211618,4069646,36211618,"Flatback syndrome","Condition","MedDRA","PT","C",10068219,"1970-01-01","2099-12-31",""
36311780,4243034,36311780,"Cardiac murmur functional","Measurement","MedDRA","PT","C",10007587,"1970-01-01","2099-12-31",""
35305903,4314790,35305903,"Platybasia","Condition","MedDRA","PT","C",10057115,"1970-01-01","2099-12-31",""
36316468,4055436,36316468,"Urine electrolytes abnormal","Condition","MedDRA","PT","C",10046631,"1970-01-01","2099-12-31",""
36718417,4028516,36718417,"Coprolalia","Condition","MedDRA","PT","C",10010964,"1970-01-01","2099-12-31",""
35708065,437027,35708065,"Duodenitis haemorrhagic","Condition","MedDRA","PT","C",10013865,"1970-01-01","2099-12-31",""
35607017,4169768,35607017,"Anterior chamber fibrin","Condition","MedDRA","PT","C",10054774,"1970-01-01","2099-12-31",""
35606959,375252,35606959,"Disorder of globe","Condition","MedDRA","PT","C",10054716,"1970-01-01","2099-12-31",""
35708638,4001156,35708638,"Contact stomatitis","Condition","MedDRA","PT","C",10067510,"1970-01-01","2099-12-31",""
36211072,77356,36211072,"Joint dislocation pathological","Condition","MedDRA","PT","C",10023206,"1970-01-01","2099-12-31",""
35607398,4199037,35607398,"Choroidal infarction","Condition","MedDRA","PT","C",10057403,"1970-01-01","2099-12-31",""
36315501,4042053,36315501,"Electrophoresis protein abnormal","Condition","MedDRA","PT","C",10014468,"1970-01-01","2099-12-31",""
36312424,4041878,36312424,"Pregnancy test urine positive","Condition","MedDRA","PT","C",10036578,"1970-01-01","2099-12-31",""
37019287,197319,37019287,"Glomerulonephritis proliferative","Condition","MedDRA","PT","C",10018376,"1970-01-01","2099-12-31",""
36110831,440330,36110831,"Bartonellosis","Condition","MedDRA","PT","C",10004145,"1970-01-01","2099-12-31",""
37320105,4246290,37320105,"Acantholysis","Condition","MedDRA","PT","C",10058820,"1970-01-01","2099-12-31",""
36718384,4148477,36718384,"Akinaesthesia","Condition","MedDRA","PT","C",10051224,"1970-01-01","2099-12-31",""
35305554,4245921,35305554,"Congenital adrenal gland hypoplasia","Condition","MedDRA","PT","C",10049057,"1970-01-01","2099-12-31",""
36211202,4287542,36211202,"Abdomen crushing","Condition","MedDRA","PT","C",10000044,"1970-01-01","2099-12-31",""
36416573,4330853,36416573,"Hyperphosphaturia","Condition","MedDRA","PT","C",10051232,"1970-01-01","2099-12-31",""
35305925,4243373,35305925,"Congenital knee dislocation","Condition","MedDRA","PT","C",10010520,"1970-01-01","2099-12-31",""
35104624,135204,35104624,"Mycosis fungoides stage IV","Condition","MedDRA","PT","C",10028506,"1970-01-01","2099-12-31",""
35707933,196347,35707933,"Parasitic gastroenteritis","Condition","MedDRA","PT","C",10067720,"1970-01-01","2099-12-31",""
35305988,79144,35305988,"Cervical rib","Condition","MedDRA","PT","C",10008299,"1970-01-01","2099-12-31",""
35305991,78863,35305991,"Congenital elevation of scapula","Condition","MedDRA","PT","C",10010455,"1970-01-01","2099-12-31",""
36314871,439154,36314871,"Skull X-ray abnormal","Procedure","MedDRA","PT","C",10040965,"1970-01-01","2099-12-31",""
36110422,438364,36110422,"Rhinosporidiosis","Condition","MedDRA","PT","C",10039104,"1970-01-01","2099-12-31",""
36718527,4106574,36718527,"Convulsions local","Condition","MedDRA","PT","C",10010920,"1970-01-01","2099-12-31",""
35607131,376189,35607131,"Ocular pemphigoid","Condition","MedDRA","PT","C",10067776,"1970-01-01","2099-12-31",""
36312212,4035821,36312212,"Epinephrine abnormal","Condition","MedDRA","PT","C",10061845,"1970-01-01","2099-12-31",""
36009818,4344495,36009818,"Lupus vasculitis","Condition","MedDRA","PT","C",10058143,"1970-01-01","2099-12-31",""
36617547,4129715,36617547,"Placental chorioangioma","Condition","MedDRA","PT","C",10056718,"1970-01-01","2099-12-31",""
35708412,75210,35708412,"Rectal cancer stage 0","Condition","MedDRA","PT","C",10038047,"1970-01-01","2099-12-31",""
36517012,442628,36517012,"Fibromatosis","Condition","MedDRA","PT","C",10049444,"1970-01-01","2099-12-31",""
35607048,4189296,35607048,"Corneal endotheliitis","Condition","MedDRA","PT","C",10062621,"1970-01-01","2099-12-31",""
35707819,193804,35707819,"Achlorhydria","Condition","MedDRA","PT","C",10000451,"1970-01-01","2099-12-31",""
35306222,4065029,35306222,"Congenital diaphragmatic eventration","Condition","MedDRA","PT","C",10010438,"1970-01-01","2099-12-31",""
36718432,4217365,36718432,"Selective mutism","Condition","MedDRA","PT","C",10039917,"1970-01-01","2099-12-31",""
36211250,435701,36211250,"Vth nerve injury","Condition","MedDRA","PT","C",10047723,"1970-01-01","2099-12-31",""
35506712,193155,35506712,"Carcinoid tumour of the caecum","Condition","MedDRA","PT","C",10007278,"1970-01-01","2099-12-31",""
36110744,4127654,36110744,"Infective aneurysm","Condition","MedDRA","PT","C",10058017,"1970-01-01","2099-12-31",""
36311948,4064345,36311948,"Electrocardiogram ambulatory abnormal","Measurement","MedDRA","PT","C",10014369,"1970-01-01","2099-12-31",""
36110337,4084966,36110337,"Genital candidiasis","Condition","MedDRA","PT","C",10018143,"1970-01-01","2099-12-31",""
36516724,74737,36516724,"Aneurysmal bone cyst","Condition","MedDRA","PT","C",10002362,"1970-01-01","2099-12-31",""
35305436,316795,35305436,"Vascular malformation peripheral","Condition","MedDRA","LLT","C",10047090,"1970-01-01","2099-12-31",""
36617366,441246,36617366,"Intracranial haemangioma","Condition","MedDRA","PT","C",10022759,"1970-01-01","2099-12-31",""
37320243,4141144,37320243,"Weber-Christian disease","Condition","MedDRA","PT","C",10047883,"1970-01-01","2099-12-31",""
37019459,193818,37019459,"Calculus prostatic","Condition","MedDRA","PT","C",10007019,"1970-01-01","2099-12-31",""
36617684,436366,36617684,"Benign neoplasm of testis","Condition","MedDRA","PT","C",10004410,"1970-01-01","2099-12-31",""
35708037,4146762,35708037,"Allergic colitis","Condition","MedDRA","PT","C",10059447,"1970-01-01","2099-12-31",""
37019457,4059133,37019457,"Stag horn calculus","Condition","MedDRA","PT","C",10041900,"1970-01-01","2099-12-31",""
36416619,4024266,36416619,"Copper deficiency","Condition","MedDRA","PT","C",10010957,"1970-01-01","2099-12-31",""
35406400,439842,35406400,"VIIIth nerve lesion","Condition","MedDRA","PT","C",10062177,"1970-01-01","2099-12-31",""
36617950,4298135,36617950,"Glomus tumour","Condition","MedDRA","PT","C",10018381,"1970-01-01","2099-12-31",""
36009862,4152007,36009862,"Cutaneous amyloidosis","Condition","MedDRA","PT","C",10011659,"1970-01-01","2099-12-31",""
36919094,440988,36919094,"Psychopathic personality","Condition","MedDRA","PT","C",10037218,"1970-01-01","2099-12-31",""
36316275,4037734,36316275,"Carboxyhaemoglobin increased","Condition","MedDRA","PT","C",10007243,"1970-01-01","2099-12-31",""
35607296,4162701,35607296,"VIth nerve disorder","Condition","MedDRA","PT","C",10053646,"1970-01-01","2099-12-31",""
36009881,4008719,36009881,"Infection masked","Condition","MedDRA","PT","C",10021836,"1970-01-01","2099-12-31",""
35305487,433309,35305487,"Foetal alcohol syndrome","Condition","MedDRA","PT","C",10016845,"1970-01-01","2099-12-31",""
36110488,4215916,36110488,"Ependymitis","Condition","MedDRA","PT","C",10014965,"1970-01-01","2099-12-31",""
35104690,4105080,35104690,"Platelet production decreased","Condition","MedDRA","PT","C",10035540,"1970-01-01","2099-12-31",""
36110932,40483537,36110932,"Avian influenza","Condition","MedDRA","PT","C",10064097,"1970-01-01","2099-12-31",""
36818645,4143204,36818645,"Foetal damage","Condition","MedDRA","PT","C",10016852,"1970-01-01","2099-12-31",""
35406426,372328,35406426,"Middle ear inflammation","Condition","MedDRA","PT","C",10065838,"1970-01-01","2099-12-31",""
36718394,4207950,36718394,"Hyperpathia","Condition","MedDRA","PT","C",10065952,"1970-01-01","2099-12-31",""
35708478,441819,35708478,"Lip and/or oral cavity cancer stage 0","Condition","MedDRA","PT","C",10024536,"1970-01-01","2099-12-31",""
36617562,4110872,36617562,"Adenocarcinoma of the cervix","Condition","MedDRA","PT","C",10001197,"1970-01-01","2099-12-31",""
35205274,318773,35205274,"Cardiomyopathy alcoholic","Condition","MedDRA","PT","C",10007637,"1970-01-01","2099-12-31",""
36211631,4224115,36211631,"Confusion postoperative","Condition","MedDRA","PT","C",10049987,"1970-01-01","2099-12-31",""
37119599,4207230,37119599,"Scrotal mass","Condition","MedDRA","PT","C",10049147,"1970-01-01","2099-12-31",""
36517110,373718,36517110,"Connective tissue neoplasm","Condition","MedDRA","PT","C",10061088,"1970-01-01","2099-12-31",""
35305721,4136964,35305721,"Alagille syndrome","Condition","MedDRA","PT","C",10053870,"1970-01-01","2099-12-31",""
35305727,4194229,35305727,"Congenital hepatic fibrosis","Condition","MedDRA","PT","C",10056533,"1970-01-01","2099-12-31",""
35306033,80832,35306033,"Accessory muscle","Condition","MedDRA","PT","C",10000364,"1970-01-01","2099-12-31",""
36009744,4202273,36009744,"Oral allergy syndrome","Condition","MedDRA","PT","C",10068355,"1970-01-01","2099-12-31",""
37119551,4184134,37119551,"Endosalpingiosis","Condition","MedDRA","PT","C",10049782,"1970-01-01","2099-12-31",""
36211236,258781,36211236,"Dust inhalation pneumopathy","Condition","MedDRA","PT","C",10061112,"1970-01-01","2099-12-31",""
36718367,4046102,36718367,"Post-anoxic myoclonus","Condition","MedDRA","PT","C",10067702,"1970-01-01","2099-12-31",""
35305711,4194916,35305711,"Hereditary pancreatitis","Condition","MedDRA","PT","C",10056976,"1970-01-01","2099-12-31",""
35708663,196152,35708663,"Peritonitis","Condition","MedDRA","PT","C",10034674,"1970-01-01","2099-12-31",""
36315056,432451,36315056,"Central nervous system function test abnormal","Procedure","MedDRA","PT","C",10007947,"1970-01-01","2099-12-31",""
36110713,4094909,36110713,"Tracheostomy infection","Condition","MedDRA","PT","C",10066335,"1970-01-01","2099-12-31",""
36416486,434474,36416486,"Late metabolic acidosis of newborn","Condition","MedDRA","PT","C",10024004,"1970-01-01","2099-12-31",""
35305728,196214,35305728,"Congenital hepatobiliary anomaly","Condition","MedDRA","PT","C",10061065,"1970-01-01","2099-12-31",""
35506560,4029582,35506560,"Hyperandrogenism","Condition","MedDRA","PT","C",10065597,"1970-01-01","2099-12-31",""
35506781,4107213,35506781,"Thyroid haemorrhage","Condition","MedDRA","PT","C",10064224,"1970-01-01","2099-12-31",""
35205011,4173820,35205011,"Hypertensive cardiomegaly","Condition","MedDRA","PT","C",10020801,"1970-01-01","2099-12-31",""
35305924,73872,35305924,"Congenital knee deformity","Condition","MedDRA","PT","C",10061068,"1970-01-01","2099-12-31",""
35305929,4047670,35305929,"Femoral anteversion","Condition","MedDRA","PT","C",10064516,"1970-01-01","2099-12-31",""
