"standard_concept_id","concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
19135847,19135847,"Indium-111","Drug","RxNorm","Ingredient","S",90540,"1970-01-01","2099-12-31",""
19135848,19135848,"99 Molybdenum","Drug","RxNorm","Ingredient","S",90574,"1970-01-01","2099-12-31",""
19135850,19135850,"85 Strontium","Drug","RxNorm","Ingredient","S",90613,"1970-01-01","2099-12-31",""
19135852,19135852,"Technetium 99m","Drug","RxNorm","Ingredient","S",90650,"1970-01-01","2099-12-31",""
19135863,19135863,"rosemary oil","Drug","RxNorm","Ingredient","S",90945,"1970-01-01","2099-12-31",""
19135909,19135909,"Fat emulsion","Drug","RxNorm","Ingredient","S",91211,"1970-01-01","2099-12-31",""
19135924,19135924,"Selenomethionine Se 75","Drug","RxNorm","Ingredient","S",9133,"1970-01-01","2099-12-31",""
19135931,19135931,"Cyanocobalamin Co57","Drug","RxNorm","Ingredient","S",91516,"1970-01-01","2099-12-31",""
19135932,19135932,"Rauwolfia Alkaloids","Drug","RxNorm","Ingredient","S",9152,"1970-01-01","2099-12-31",""
19135934,19135934,"Sodium iodide I131","Drug","RxNorm","Ingredient","S",91535,"1970-01-01","2099-12-31",""
19135936,19135936,"razoxane","Drug","RxNorm","Ingredient","S",9154,"1970-01-01","2099-12-31",""
19135939,19135939,"Ferrous citrate Fe59","Drug","RxNorm","Ingredient","S",91555,"1970-01-01","2099-12-31",""
19136008,19136008,"Rifamycins","Drug","RxNorm","Ingredient","S",9385,"1970-01-01","2099-12-31",""
19136028,19136028,"Saccharomyces cerevisiae","Drug","RxNorm","Ingredient","S",9511,"1970-01-01","2099-12-31",""
19136030,19136030,"Saline Solution, Hypertonic","Drug","RxNorm","Ingredient","S",9528,"1970-01-01","2099-12-31",""
19136040,19136040,"Carbaryl","Drug","RxNorm","Ingredient","S",9724,"1970-01-01","2099-12-31",""
19136041,19136041,"Antilymphocyte Immunoglobulin","Drug","RxNorm","Ingredient","S",973,"1970-01-01","2099-12-31",""
19136044,19136044,"Sisomicin","Drug","RxNorm","Ingredient","S",9806,"1970-01-01","2099-12-31",""
19136046,19136046,"Sitosterols","Drug","RxNorm","Ingredient","S",9808,"1970-01-01","2099-12-31",""
19136047,19136047,"Smallpox Vaccine","Drug","RxNorm","Ingredient","S",9835,"2008-06-01","2099-12-31",""
19136048,19136048,"Sodium","Drug","RxNorm","Ingredient","S",9853,"1970-01-01","2099-12-31",""
19136066,19136066,"Somatostatin","Drug","RxNorm","Ingredient","S",9939,"1970-01-01","2099-12-31",""
19136097,19136097,"Bifidobacterium Infantis","Drug","RxNorm","Ingredient","S",100213,"2008-06-01","2099-12-31",""
19136184,19136184,"Streptodornase","Drug","RxNorm","Ingredient","S",10104,"1970-01-01","2099-12-31",""
19136187,19136187,"Streptokinase","Drug","RxNorm","Ingredient","S",10106,"1970-01-01","2099-12-31",""
19136207,19136207,"Lymphocyte Immune Globulin, Anti-Thymocyte Globulin","Drug","RxNorm","Ingredient","S",1011,"1970-01-01","2099-12-31",""
19136210,19136210,"Streptozocin","Drug","RxNorm","Ingredient","S",10114,"1970-01-01","2099-12-31",""
19136247,19136247,"Sucrose","Drug","RxNorm","Ingredient","S",10159,"1970-01-01","2099-12-31",""
19136423,19136423,"Sulfalene","Drug","RxNorm","Ingredient","S",10175,"1970-01-01","2099-12-31",""
19136426,19136426,"Sulfamerazine","Drug","RxNorm","Ingredient","S",10176,"1970-01-01","2099-12-31",""
19136429,19136429,"Sulfamethazine","Drug","RxNorm","Ingredient","S",10178,"1970-01-01","2099-12-31",""
19136493,19136493,"Sulfapyridine","Drug","RxNorm","Ingredient","S",10188,"1970-01-01","2099-12-31",""
19136626,19136626,"Sulpiride","Drug","RxNorm","Ingredient","S",10239,"1970-01-01","2099-12-31",""
19136642,19136642,"Superoxide Dismutase","Drug","RxNorm","Ingredient","S",10245,"1970-01-01","2099-12-31",""
19136651,19136651,"Suramin","Drug","RxNorm","Ingredient","S",10256,"1970-01-01","2099-12-31",""
19136654,19136654,"Apazone","Drug","RxNorm","Ingredient","S",1029,"1970-01-01","2099-12-31",""
19136716,19136716,"Taurine","Drug","RxNorm","Ingredient","S",10337,"1970-01-01","2099-12-31",""
19136750,19136750,"Teniposide","Drug","RxNorm","Ingredient","S",10362,"1970-01-01","2099-12-31",""
19137031,19137031,"Ispaghula husk","Drug","RxNorm","Ingredient","S",104129,"1970-01-01","2099-12-31",""
19137042,19137042,"Thalidomide","Drug","RxNorm","Ingredient","S",10432,"1970-01-01","2099-12-31",""
19137056,19137056,"Theobromine","Drug","RxNorm","Ingredient","S",10437,"1970-01-01","2099-12-31",""
19137312,19137312,"Thiamine","Drug","RxNorm","Ingredient","S",10454,"1970-01-01","2099-12-31",""
19137362,19137362,"Thiamphenicol","Drug","RxNorm","Ingredient","S",10463,"1970-01-01","2099-12-31",""
19137377,19137377,"Thimerosal","Drug","RxNorm","Ingredient","S",10472,"1970-01-01","2099-12-31",""
19137385,19137385,"Thiotepa","Drug","RxNorm","Ingredient","S",10473,"1970-01-01","2099-12-31",""
40161354,40161354,"Pentastarch","Drug","RxNorm","Ingredient","S",816249,"2009-07-05","2099-12-31",""
40161488,40161488,"Timothy grass pollen extract","Drug","RxNorm","Ingredient","S",851994,"2009-07-05","2099-12-31",""
40161532,40161532,"ustekinumab","Drug","RxNorm","Ingredient","S",847083,"2009-07-05","2099-12-31",""
40161546,40161546,"beeswax","Drug","RxNorm","Ingredient","S",1356,"2009-07-05","2099-12-31",""
40161662,40161662,"besifloxacin","Drug","RxNorm","Ingredient","S",819911,"2009-07-05","2099-12-31",""
40161669,40161669,"canakinumab","Drug","RxNorm","Ingredient","S",853491,"2009-07-05","2099-12-31",""
40161960,40161960,"pecan pollen extract","Drug","RxNorm","Ingredient","S",852272,"2009-07-05","2099-12-31",""
40162087,40162087,"sweet vernal grass pollen extract","Drug","RxNorm","Ingredient","S",851898,"2009-07-05","2099-12-31",""
40163587,40163587,"clorsulon","Drug","RxNorm","Ingredient","S",28303,"2009-08-02","2099-12-31",""
40163615,40163615,"dronedarone","Drug","RxNorm","Ingredient","S",233698,"2009-08-02","2099-12-31",""
40163710,40163710,"pneumococcal capsular polysaccharide type 9V vaccine","Drug","RxNorm","Ingredient","S",854974,"2009-08-02","2099-12-31",""
40163718,40163718,"prasugrel","Drug","RxNorm","Ingredient","S",613391,"2009-08-02","2099-12-31",""
40163731,40163731,"ferumoxytol","Drug","RxNorm","Ingredient","S",473387,"2009-08-02","2099-12-31",""
40164052,40164052,"Asenapine","Drug","RxNorm","Ingredient","S",784649,"2009-09-06","2099-12-31",""
40164866,40164866,"Influenza Virus Vaccine, Inactivated A-Brisbane-59-2007, IVR-148 (H1N1) strain","Drug","RxNorm","Ingredient","S",857917,"2009-09-06","2099-12-31",""
40165377,40165377,"abobotulinumtoxinA","Drug","RxNorm","Ingredient","S",860168,"2009-09-06","2099-12-31",""
40165553,40165553,"haemophilus b polysaccharide vaccine","Drug","RxNorm","Ingredient","S",804622,"2009-09-06","2099-12-31",""
40165636,40165636,"pitavastatin","Drug","RxNorm","Ingredient","S",861634,"2009-09-06","2099-12-31",""
40165651,40165651,"onabotulinumtoxinA","Drug","RxNorm","Ingredient","S",860189,"2009-09-06","2099-12-31",""
40165678,40165678,"palm oil","Drug","RxNorm","Ingredient","S",32809,"2009-09-06","2099-12-31",""
40166020,40166020,"rimabotulinumtoxinB","Drug","RxNorm","Ingredient","S",860178,"2009-09-06","2099-12-31",""
40166035,40166035,"saxagliptin","Drug","RxNorm","Ingredient","S",857974,"2009-09-06","2099-12-31",""
40166461,40166461,"Pralatrexate","Drug","RxNorm","Ingredient","S",662019,"2009-10-04","2099-12-31",""
40166571,40166571,"bepotastine","Drug","RxNorm","Ingredient","S",863035,"2009-10-04","2099-12-31",""
40166616,40166616,"nattokinase","Drug","RxNorm","Ingredient","S",53553,"2009-10-04","2099-12-31",""
40166675,40166675,"telavancin","Drug","RxNorm","Ingredient","S",473837,"2009-10-04","2099-12-31",""
40167522,40167522,"maropitant","Drug","RxNorm","Ingredient","S",715869,"2009-11-01","2099-12-31",""
40167554,40167554,"pazopanib","Drug","RxNorm","Ingredient","S",714438,"2009-11-01","2099-12-31",""
40167569,40167569,"peramivir","Drug","RxNorm","Ingredient","S",619693,"2009-11-01","2099-12-31",""
40167582,40167582,"ofatumumab","Drug","RxNorm","Ingredient","S",712566,"2009-11-01","2099-12-31",""
40167658,40167658,"rabbit skin extract","Drug","RxNorm","Ingredient","S",867315,"2009-11-01","2099-12-31",""
40168296,40168296,"krill oil","Drug","RxNorm","Ingredient","S",880350,"2009-12-06","2099-12-31",""
40168303,40168303,"levoleucovorin","Drug","RxNorm","Ingredient","S",877015,"2009-12-06","2099-12-31",""
40168385,40168385,"romidepsin","Drug","RxNorm","Ingredient","S",877510,"2009-12-06","2099-12-31",""
40168516,40168516,"Agkistrodon piscivorus antivenin","Drug","RxNorm","Ingredient","S",885183,"2010-01-03","2099-12-31",""
40168899,40168899,"calcium pyruvate","Drug","RxNorm","Ingredient","S",884629,"2010-01-03","2099-12-31",""
40168938,40168938,"ecallantide","Drug","RxNorm","Ingredient","S",658708,"2010-01-03","2099-12-31",""
40169014,40169014,"lufenuron","Drug","RxNorm","Ingredient","S",83586,"2010-01-03","2099-12-31",""
40170322,40170322,"amitraz","Drug","RxNorm","Ingredient","S",17763,"2010-01-31","2099-12-31",""
40170592,40170592,"enrofloxacin","Drug","RxNorm","Ingredient","S",24192,"2010-01-31","2099-12-31",""
40170680,40170680,"dalfampridine","Drug","RxNorm","Ingredient","S",897018,"2010-01-31","2099-12-31",""
40170911,40170911,"liraglutide","Drug","RxNorm","Ingredient","S",475968,"2010-01-31","2099-12-31",""
40171076,40171076,"sodium selenate","Drug","RxNorm","Ingredient","S",36717,"2010-01-31","2099-12-31",""
40171288,40171288,"tocilizumab","Drug","RxNorm","Ingredient","S",612865,"2010-01-31","2099-12-31",""
40171301,40171301,"short ragweed pollen extract","Drug","RxNorm","Ingredient","S",896135,"2010-01-31","2099-12-31",""
40171826,40171826,"WHEAT DEXTRIN","Drug","RxNorm","Ingredient","S",637366,"2010-02-28","2099-12-31",""
40172153,40172153,"collagenase Clostridium histolyticum","Drug","RxNorm","Ingredient","S",898492,"2010-02-28","2099-12-31",""
40172365,40172365,"iodoform","Drug","RxNorm","Ingredient","S",27748,"2010-02-28","2099-12-31",""
40172543,40172543,"spinosad","Drug","RxNorm","Ingredient","S",299081,"2010-02-28","2099-12-31",""
40173184,40173184,"Levosimendan","Drug","RxNorm","Ingredient","S",73107,"2010-02-28","2099-12-31",""
40173209,40173209,"Neisseria meningitidis serogroup Y oligosaccharide diphtheria CRM197 protein conjugate vaccine","Drug","RxNorm","Ingredient","S",901511,"2010-02-28","2099-12-31",""
40173337,40173337,"Polysorbate 20","Drug","RxNorm","Ingredient","S",8559,"2010-02-28","2099-12-31",""
40174023,40174023,"Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine","Drug","RxNorm","Ingredient","S",901636,"2010-04-04","2099-12-31",""
40174604,40174604,"velaglucerase alfa","Drug","RxNorm","Ingredient","S",901805,"2010-04-04","2099-12-31",""
40175460,40175460,"Cytarabine liposome","Drug","RxNorm","Ingredient","S",968804,"2010-05-02","2099-12-31",""
40175609,40175609,"Chia Seed Oil","Drug","RxNorm","Ingredient","S",968631,"2010-05-02","2099-12-31",""
40175900,40175900,"polidocanol","Drug","RxNorm","Ingredient","S",968170,"2010-05-02","2099-12-31",""
40175934,40175934,"tea leaf extract","Drug","RxNorm","Ingredient","S",968498,"2010-05-02","2099-12-31",""
40180818,40180818,"Sodium chlorite","Drug","RxNorm","Ingredient","S",992920,"2010-06-06","2099-12-31",""
40182120,40182120,"heme iron polypeptide","Drug","RxNorm","Ingredient","S",978673,"2010-06-06","2099-12-31",""
40183759,40183759,"HEPTANOIC ACID","Drug","RxNorm","Ingredient","S",991260,"2010-06-06","2099-12-31",""
40222391,40222391,"Tylosin","Drug","RxNorm","Ingredient","S",995505,"2010-07-04","2099-12-31",""
40222431,40222431,"cabazitaxel","Drug","RxNorm","Ingredient","S",996051,"2010-07-04","2099-12-31",""
40222444,40222444,"denosumab","Drug","RxNorm","Ingredient","S",993449,"2010-07-04","2099-12-31",""
40223464,40223464,"Citicoline","Drug","RxNorm","Ingredient","S",997602,"2010-08-01","2099-12-31",""
40224095,40224095,"sipuleucel-T","Drug","RxNorm","Ingredient","S",997261,"2010-08-01","2099-12-31",""
40224159,40224159,"alcaftadine","Drug","RxNorm","Ingredient","S",1000082,"2010-09-05","2099-12-31",""
40224234,40224234,"microcrystalline cellulose","Drug","RxNorm","Ingredient","S",1000577,"2010-09-05","2099-12-31",""
40224705,40224705,"autologous cultured chondrocytes","Drug","RxNorm","Ingredient","S",1000589,"2010-09-05","2099-12-31",""
40224763,40224763,"incobotulinumtoxin A","Drug","RxNorm","Ingredient","S",1000104,"2010-09-05","2099-12-31",""
40225716,40225716,"resveratrol","Drug","RxNorm","Ingredient","S",1000492,"2010-09-05","2099-12-31",""
40225722,40225722,"ulipristal","Drug","RxNorm","Ingredient","S",1005921,"2010-09-05","2099-12-31",""
40226208,40226208,"Pegloticase","Drug","RxNorm","Ingredient","S",1011650,"2010-10-03","2099-12-31",""
40226579,40226579,"fingolimod","Drug","RxNorm","Ingredient","S",1012892,"2010-10-03","2099-12-31",""
40226742,40226742,"olmesartan","Drug","RxNorm","Ingredient","S",321064,"2010-10-03","2099-12-31",""
40228152,40228152,"dabigatran etexilate","Drug","RxNorm","Ingredient","S",1037042,"2010-10-31","2099-12-31",""
40228423,40228423,"Levomefolic Acid","Drug","RxNorm","Ingredient","S",1025342,"2010-10-31","2099-12-31",""
40230159,40230159,"cornstarch","Drug","RxNorm","Ingredient","S",1039062,"2010-12-05","2099-12-31",""
40230597,40230597,"ceftaroline","Drug","RxNorm","Ingredient","S",1040005,"2010-12-05","2099-12-31",""
40230712,40230712,"eribulin","Drug","RxNorm","Ingredient","S",1045453,"2010-12-05","2099-12-31",""
40230761,40230761,"lurasidone","Drug","RxNorm","Ingredient","S",1040028,"2010-12-05","2099-12-31",""
40231415,40231415,"Moxidectin","Drug","RxNorm","Ingredient","S",1047072,"2010-12-05","2099-12-31",""
40231459,40231459,"Panthenol","Drug","RxNorm","Ingredient","S",1044977,"2010-12-05","2099-12-31",""
40231628,40231628,"tesamorelin","Drug","RxNorm","Ingredient","S",1044584,"2010-12-05","2099-12-31",""
40234201,40234201,"butylscopolamine","Drug","RxNorm","Ingredient","S",1085787,"2011-02-06","2099-12-31",""
40234834,40234834,"vilazodone","Drug","RxNorm","Ingredient","S",1086769,"2011-02-06","2099-12-31",""
40235485,40235485,"azilsartan","Drug","RxNorm","Ingredient","S",1091643,"2011-03-06","2099-12-31",""
40236897,40236897,"Roflumilast","Drug","RxNorm","Ingredient","S",1091836,"2011-04-03","2099-12-31",""
40236987,40236987,"belimumab","Drug","RxNorm","Ingredient","S",1092437,"2011-04-03","2099-12-31",""
40237343,40237343,"romifidine","Drug","RxNorm","Ingredient","S",1091919,"2011-04-03","2099-12-31",""
40238052,40238052,"Vandetanib","Drug","RxNorm","Ingredient","S",1098413,"2011-05-01","2099-12-31",""
40238058,40238058,"Xylazine","Drug","RxNorm","Ingredient","S",1099660,"2011-05-01","2099-12-31",""
40238188,40238188,"ipilimumab","Drug","RxNorm","Ingredient","S",1094833,"2011-05-01","2099-12-31",""
40238770,40238770,"boceprevir","Drug","RxNorm","Ingredient","S",1102129,"2011-06-05","2099-12-31",""
40238930,40238930,"Rilpivirine","Drug","RxNorm","Ingredient","S",1102270,"2011-06-05","2099-12-31",""
40239056,40239056,"abiraterone","Drug","RxNorm","Ingredient","S",1100072,"2011-06-05","2099-12-31",""
40239116,40239116,"ferrous bisglycinate","Drug","RxNorm","Ingredient","S",1102188,"2011-06-05","2099-12-31",""
40239216,40239216,"Linagliptin","Drug","RxNorm","Ingredient","S",1100699,"2011-06-05","2099-12-31",""
40239290,40239290,"pimobendan","Drug","RxNorm","Ingredient","S",1110783,"2011-06-05","2099-12-31",""
40239330,40239330,"telaprevir","Drug","RxNorm","Ingredient","S",1102261,"2011-06-05","2099-12-31",""
40239665,40239665,"belatacept","Drug","RxNorm","Ingredient","S",1112973,"2011-07-03","2099-12-31",""
40239985,40239985,"fidaxomicin","Drug","RxNorm","Ingredient","S",1111103,"2011-07-03","2099-12-31",""
40239995,40239995,"ezogabine","Drug","RxNorm","Ingredient","S",1112990,"2011-07-03","2099-12-31",""
40240664,40240664,"indacaterol","Drug","RxNorm","Ingredient","S",1114326,"2011-07-31","2099-12-31",""
40241181,40241181,"Turmeric extract","Drug","RxNorm","Ingredient","S",1114883,"2011-07-31","2099-12-31",""
40241186,40241186,"Ticagrelor","Drug","RxNorm","Ingredient","S",1116632,"2011-07-31","2099-12-31",""
40241205,40241205,"azficel-T","Drug","RxNorm","Ingredient","S",1114112,"2011-07-31","2099-12-31",""
40241331,40241331,"rivaroxaban","Drug","RxNorm","Ingredient","S",1114195,"2011-07-31","2099-12-31",""
40241654,40241654,"Ascorbate Manganese","Drug","RxNorm","Ingredient","S",1144960,"2011-09-04","2099-12-31",""
40241937,40241937,"Vemurafenib","Drug","RxNorm","Ingredient","S",1147220,"2011-09-04","2099-12-31",""
40241969,40241969,"brentuximab vedotin","Drug","RxNorm","Ingredient","S",1147320,"2011-09-04","2099-12-31",""
40242044,40242044,"icatibant","Drug","RxNorm","Ingredient","S",1148138,"2011-09-04","2099-12-31",""
40242566,40242566,"Bifidobacterium lactis","Drug","RxNorm","Ingredient","S",1150094,"2011-10-02","2099-12-31",""
40242573,40242573,"Bifidobacterium longum","Drug","RxNorm","Ingredient","S",1150096,"2011-10-02","2099-12-31",""
40242675,40242675,"crizotinib","Drug","RxNorm","Ingredient","S",1148495,"2011-10-02","2099-12-31",""
40244151,40244151,"Bupivacaine liposome","Drug","RxNorm","Ingredient","S",1191504,"2011-12-04","2099-12-31",""
40244266,40244266,"aflibercept","Drug","RxNorm","Ingredient","S",1232150,"2011-12-04","2099-12-31",""
40244281,40244281,"astaxanthin","Drug","RxNorm","Ingredient","S",18451,"2011-12-04","2099-12-31",""
40244464,40244464,"ruxolitinib","Drug","RxNorm","Ingredient","S",1193326,"2011-12-04","2099-12-31",""
42709314,42709314,"Pyrethrum extract","Drug","RxNorm","Ingredient","S",1232405,"2012-05-07","2099-12-31",""
42709318,42709318,"Tocopherol","Drug","RxNorm","Ingredient","S",1236136,"2012-05-07","2099-12-31",""
42709319,42709319,"glucarpidase","Drug","RxNorm","Ingredient","S",1242127,"2012-05-07","2099-12-31",""
42709320,42709320,"ingenol mebutate","Drug","RxNorm","Ingredient","S",1242806,"2012-05-07","2099-12-31",""
42709321,42709321,"vismodegib","Drug","RxNorm","Ingredient","S",1242987,"2012-05-07","2099-12-31",""
42709322,42709322,"axitinib","Drug","RxNorm","Ingredient","S",1242999,"2012-05-07","2099-12-31",""
42709323,42709323,"ivacaftor","Drug","RxNorm","Ingredient","S",1243041,"2012-05-07","2099-12-31",""
42709324,42709324,"vitamin D3","Drug","RxNorm","Ingredient","S",1244014,"2012-05-07","2099-12-31",""
42709325,42709325,"tafluprost","Drug","RxNorm","Ingredient","S",1244607,"2012-05-07","2099-12-31",""
42709327,42709327,"peginesatide","Drug","RxNorm","Ingredient","S",1248798,"2012-05-07","2099-12-31",""
42799711,42799711,"Gemtuzumab ozogamicin","Drug","RxNorm","Ingredient","S",1294580,"2012-06-04","2099-12-31",""
42800027,42800027,"Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain","Drug","RxNorm","Ingredient","S",1292422,"2012-06-04","2099-12-31",""
42800040,42800040,"avanafil","Drug","RxNorm","Ingredient","S",1291301,"2012-06-04","2099-12-31",""
42800204,42800204,"lucinactant","Drug","RxNorm","Ingredient","S",1293254,"2012-06-04","2099-12-31",""
42800240,42800240,"sodium sulfide","Drug","RxNorm","Ingredient","S",1293719,"2012-06-04","2099-12-31",""
42800246,42800246,"taliglucerase alfa","Drug","RxNorm","Ingredient","S",1291609,"2012-06-04","2099-12-31",""
42800417,42800417,"Ammonia","Drug","RxNorm","Ingredient","S",1299884,"2012-07-02","2099-12-31",""
42801108,42801108,"Protein C","Drug","RxNorm","Ingredient","S",8834,"2012-07-02","2099-12-31",""
42801287,42801287,"pertuzumab","Drug","RxNorm","Ingredient","S",1298944,"2012-07-02","2099-12-31",""
